# id redshift cfht.megacam.u cfht.megacam.u_err cfht.megacam.u_1 cfht.megacam.u_1_err subaru.suprime.g subaru.suprime.g_err subaru.suprime.r subaru.suprime.r_err subaru.suprime.i subaru.suprime.i_err subaru.suprime.z subaru.suprime.z_err subaru.suprime.Y subaru.suprime.Y_err paranal.vircam.Y paranal.vircam.Y_err paranal.vircam.J paranal.vircam.J_err paranal.vircam.H paranal.vircam.H_err paranal.vircam.Ks paranal.vircam.Ks_err subaru.suprime.IB427 subaru.suprime.IB427_err subaru.suprime.IB464 subaru.suprime.IB464_err subaru.suprime.IB484 subaru.suprime.IB484_err subaru.suprime.IB505 subaru.suprime.IB505_err subaru.suprime.IB527 subaru.suprime.IB527_err subaru.suprime.IB574 subaru.suprime.IB574_err subaru.suprime.IB624 subaru.suprime.IB624_err subaru.suprime.IB679 subaru.suprime.IB679_err subaru.suprime.IB709 subaru.suprime.IB709_err subaru.suprime.IB738 subaru.suprime.IB738_err subaru.suprime.IB767 subaru.suprime.IB767_err subaru.suprime.IB827 subaru.suprime.IB827_err subaru.suprime.NB711 subaru.suprime.NB711_err subaru.suprime.NB816 subaru.suprime.NB816_err subaru.suprime.B subaru.suprime.B_err subaru.suprime.g+ subaru.suprime.g+_err subaru.suprime.V subaru.suprime.V_err subaru.suprime.r+ subaru.suprime.r+_err subaru.suprime.i+ subaru.suprime.i+_err subaru.suprime.z+ subaru.suprime.z+_err subaru.suprime.z++ subaru.suprime.z++_err spitzer.irac.I1 spitzer.irac.I1_err spitzer.irac.I2 spitzer.irac.I2_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err
4759.0 2.87685 0.00020619758288376033 8.416686796408612e-06 0.00032953580375760794 1.4251251741370652e-05 0.0009101806208491325 1.2074925507477019e-05 0.0010662538697943091 1.5888301277300343e-05 0.0011925240978598595 1.799648453015834e-05 0.0011352518340572715 2.9701304811169393e-05 0.0012736007338389754 6.872418452985585e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0012932834215462208 0.0001698292908258736 0.000604590866714716 4.771500243805349e-05 0.0008011533645913005 5.501404302776791e-05 0.0012603183276951313 6.449930515373126e-05 0.0009128170204348862 5.619780131382868e-05 nan nan 0.0009991208789870143 0.00023246217460837215 nan nan nan nan 0.001460675266571343 7.225694571388885e-05 nan nan
11273.0 2.53301 0.00038002061774022877 7.886933417466935e-06 0.00040227657882496715 1.3614660019811708e-05 0.0008107085013762116 1.0976426892739255e-05 0.0009466120973229408 1.4313619431050029e-05 0.0009717147331684828 1.6939302440732718e-05 0.0010657303500920534 2.4965118427644484e-05 0.0011880259262397885 5.917328962823376e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.00026139046531170607 -0.00026139046531170607 0.0006022531888447702 6.396602839231491e-05 0.000825541908852756 8.159963181242347e-05 0.00051943986909464 8.988989429781213e-05 0.0009934533154591918 7.832504343241453e-05 nan nan 0.0005358232301659882 0.00036061613354831934 nan nan 0.0023386934772133827 0.0001280848664464429 0.0013787460047751665 0.00010898027539951727 nan nan
12198.0 2.51346 0.0006262381211854517 8.671617251820862e-06 0.0007270326605066657 1.410314052918693e-05 0.0012911891099065542 1.311005325987935e-05 0.0014179216232150793 1.647230237722397e-05 0.0014689493691548705 1.853040885180235e-05 0.0015367406886070967 2.8663813282037154e-05 0.0020127578172832727 7.082671800162643e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0014689549570903182 0.0001431863202014938 0.0009536271682009101 4.6332672354765236e-05 0.0011603296734392643 5.3877920436207205e-05 0.0012378580868244171 6.301429675659165e-05 0.001214004005305469 5.404785770224407e-05 nan nan 0.0017666761996224523 0.00022677192464470863 nan nan nan nan 0.002230755053460598 0.00015080932644195855 nan nan
30435.0 2.50211 0.003567546373233199 1.590702413523104e-05 0.0034291017800569534 1.839282049331814e-05 0.008501438423991203 2.8760741770383902e-05 0.015817465260624886 4.1457551560597494e-05 0.016779884696006775 3.718668085639365e-05 0.02056637778878212 5.610364314634353e-05 0.024956097826361656 9.023125312523916e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.01070869155228138 0.00020529190078377724 0.005580746568739414 7.20049865776673e-05 0.004760687705129385 8.667565271025524e-05 0.006447227671742439 9.778732783161104e-05 0.010547476820647717 8.635302219772711e-05 nan nan 0.016014238819479942 0.00035549895255826414 nan nan 0.042854465544223785 0.00014860676310490817 0.05907021090388298 0.00020938388479407877 nan nan
31970.0 2.69218 0.0020561052951961756 8.637188329885248e-06 0.0025105695240199566 1.0797971299325582e-05 0.004095748066902161 1.9175680790795013e-05 0.004241832997649908 2.1993442715029232e-05 0.0041912323795259 1.9553099264157936e-05 0.005065120756626129 2.992290501424577e-05 0.00561200175434351 5.101054921397008e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0025858250446617603 0.00015833716315682977 0.0036948900669813156 7.667865429539233e-05 0.0036886739544570446 7.275603275047615e-05 0.004301418084651232 9.018751734402031e-05 0.004729429725557566 8.820259245112538e-05 nan nan 0.005313715431839228 0.00038955104537308216 nan nan 0.006969472859054804 4.374924174044281e-05 0.008662177249789238 4.799332236871123e-05 nan nan
33298.0 2.53637 0.001581391436047852 1.4104141882853583e-05 0.004449834581464529 2.6373947548563592e-05 0.003952810540795326 2.342856168979779e-05 0.003987159579992294 2.948989458673168e-05 0.004445516038686037 2.936157034127973e-05 0.005770738236606121 4.896861719316803e-05 0.010107955895364285 9.907015919452533e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.012067531235516071 0.00021711568115279078 0.008271634578704834 7.386259676422924e-05 0.009115129709243774 8.737581083551049e-05 0.011621304787695408 0.00010077832121169195 0.011607545427978039 8.788766717771068e-05 nan nan 0.014388635754585266 0.00034915070864371955 nan nan 0.02608506940305233 0.0002912422060035169 0.036587830632925034 0.00025366933550685644 nan nan
36148.0 2.53306 0.0005006784340366721 1.013395103655057e-05 0.0004021844360977411 1.0895304512814619e-05 0.0010776695562526584 1.1471026482468005e-05 0.0014931776095181704 1.5928859284031205e-05 0.0014303757343441248 1.4937215382815339e-05 0.0020651482045650482 2.4837740056682378e-05 0.002181514399126172 4.556902786134742e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0011114387307316065 0.00011522584827616811 0.0008179362630471587 4.531880404101685e-05 0.0008397456840611994 5.362427327781916e-05 0.0011264687636867166 5.424108894658275e-05 0.0009585992083884776 5.014007183490321e-05 nan nan 0.0020445333793759346 0.00021256617037579417 nan nan 0.0030508798081427813 4.0945658838609233e-05 0.003730444237589836 3.800804552156478e-05 nan nan
38352.0 2.67993 0.017559600993990898 1.2429200069163926e-05 0.016758965328335762 1.9179515220457688e-05 0.034326884895563126 5.3606887377100065e-05 0.042353592813014984 6.160266639199108e-05 0.03787113353610039 5.242639599600807e-05 0.04485000669956207 7.204230496427044e-05 0.05009424686431885 0.00011039683886338025 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.04097209870815277 0.00024380377726629376 nan nan 0.039318542927503586 0.0001159895327873528 0.048368360847234726 0.00012602424249053001 nan nan nan nan nan nan nan nan 0.06139572337269783 0.0005459878011606634 0.0796426311135292 0.0005143972812220454 nan nan
44345.0 2.92941 0.00016397415311075747 7.830441973055713e-06 0.00018413415818940848 1.020357376546599e-05 0.0005310560227371752 8.333301593665965e-06 0.0005298317410051823 1.0556491361057851e-05 0.0005009555025026202 1.0702522558858618e-05 0.0005360640934668481 1.7293088603764772e-05 0.0005089498008601367 3.3855612855404615e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0004618805251084268 7.007689418969676e-05 0.00043900779564864933 2.6001354854088277e-05 0.0004839774046558887 3.0574236006941646e-05 0.0002570982906036079 4.2551626393105835e-05 0.0005080918781459332 3.073262996622361e-05 nan nan 0.0007865378283895552 0.0001097290005418472 nan nan 0.0017326538218185306 5.8783465647138655e-05 0.0010270972270518541 1.871933272923343e-05 nan nan
55709.0 2.68194 0.0045418087393045425 1.1010281014023349e-05 0.0051169628277421 3.7984187656547874e-05 0.0106422808021307 3.0521037842845544e-05 0.013424769975244999 3.5837467294186354e-05 0.014036742970347404 3.3415723009966314e-05 0.016203876584768295 4.711439396487549e-05 0.017948873341083527 8.120897837216035e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.015003449283540249 0.00024218601174652576 0.00767146609723568 7.836987060727552e-05 0.01058677863329649 0.00010321345325792208 0.01211474183946848 0.00011334067676216364 0.011314981617033482 9.759876411408186e-05 nan nan 0.016173506155610085 0.0004526057746261358 nan nan 0.024857468903064728 0.00016359479923266917 0.03139114007353783 0.00020367653633002192 nan nan
