# id redshift cfht.megacam.u cfht.megacam.u_err cfht.megacam.u_1 cfht.megacam.u_1_err subaru.suprime.g subaru.suprime.g_err subaru.suprime.r subaru.suprime.r_err subaru.suprime.i subaru.suprime.i_err subaru.suprime.z subaru.suprime.z_err subaru.suprime.Y subaru.suprime.Y_err paranal.vircam.Y paranal.vircam.Y_err paranal.vircam.J paranal.vircam.J_err paranal.vircam.H paranal.vircam.H_err paranal.vircam.Ks paranal.vircam.Ks_err subaru.suprime.IB427 subaru.suprime.IB427_err subaru.suprime.IB464 subaru.suprime.IB464_err subaru.suprime.IB484 subaru.suprime.IB484_err subaru.suprime.IB505 subaru.suprime.IB505_err subaru.suprime.IB527 subaru.suprime.IB527_err subaru.suprime.IB574 subaru.suprime.IB574_err subaru.suprime.IB624 subaru.suprime.IB624_err subaru.suprime.IB679 subaru.suprime.IB679_err subaru.suprime.IB709 subaru.suprime.IB709_err subaru.suprime.IB738 subaru.suprime.IB738_err subaru.suprime.IB767 subaru.suprime.IB767_err subaru.suprime.IB827 subaru.suprime.IB827_err subaru.suprime.NB711 subaru.suprime.NB711_err subaru.suprime.NB816 subaru.suprime.NB816_err subaru.suprime.B subaru.suprime.B_err subaru.suprime.g+ subaru.suprime.g+_err subaru.suprime.V subaru.suprime.V_err subaru.suprime.r+ subaru.suprime.r+_err subaru.suprime.i+ subaru.suprime.i+_err subaru.suprime.z+ subaru.suprime.z+_err subaru.suprime.z++ subaru.suprime.z++_err spitzer.irac.I1 spitzer.irac.I1_err spitzer.irac.I2 spitzer.irac.I2_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err
41371.0 3.72355 0.00040907348738983274 9.553490599500947e-06 0.00043313996866345406 1.0664390174497385e-05 0.0008026762516237795 1.0625130926200654e-05 0.0009337494848296046 1.4261358955991454e-05 0.0008740739431232214 1.3896635209675878e-05 0.0008140892023220658 2.2296560928225517e-05 0.0008018810185603797 4.511213046498597e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.0005719834007322788 0.00011883773549925536 0.0005642605246976018 4.17977680626791e-05 0.001092251157388091 5.022166806156747e-05 0.0007405627984553576 5.6786651839502156e-05 0.000788529752753675 5.027505540056154e-05 nan nan 0.0006983911152929068 0.00020684910123236477 nan nan 3.76768184651155e-05 4.433353751664981e-05 nan nan nan nan
154266.0 3.747 1.028559563565068e-05 -1.028559563565068e-05 3.199903221684508e-05 1.4630605619458947e-05 4.73223662993405e-05 5.65928166906815e-06 0.0005471056792885065 9.557078556099441e-06 0.0007622415432706475 1.033674652717309e-05 0.0012805007863789797 1.7387223124387674e-05 0.0012872670777142048 3.0379451345652342e-05 nan nan nan nan nan nan nan nan 7.167665171436965e-05 -7.167665171436965e-05 4.009475014754571e-05 4.262535003363155e-05 0.00013566469715442508 3.6204743082635105e-05 0.0003083499032072723 4.6915945858927444e-05 0.00015329080633819103 3.5210476198699325e-05 0.0008492121123708785 4.299749343772419e-05 0.0005209783557802439 3.982325870310888e-05 0.000586231704801321 5.0737133278744295e-05 0.0005684502539224923 4.1932780732167885e-05 0.0005862946854904294 5.2118317398708314e-05 0.0008686844957992435 6.879417196614668e-05 0.0010080882348120213 5.469133975566365e-05 0.000842832203488797 0.00010057943291030824 0.0007850913098081946 5.6355791457463056e-05 5.143244925420731e-05 9.526679605187383e-06 5.572657028096728e-05 1.3774440958513878e-05 0.0002915245422627777 2.1622025087708607e-05 0.0006340609397739172 1.5546787835774012e-05 0.0006850712234154344 3.317525624879636e-05 0.0011005172273144126 6.643692177021876e-05 0.0012868616031482816 2.689532448130194e-05 0.005468989722430706 6.916600978001952e-05 0.006170918233692646 7.675762026337907e-05 nan nan
154699.0 3.773 2.132203553628642e-05 1.1279294994892552e-05 2.9239719879115e-05 1.8544786144047976e-05 0.00037904843338765204 9.105942808673717e-06 0.0014353874139487743 1.4338367691379972e-05 0.0022833391558378935 1.5609979527653195e-05 0.003487349720671773 2.5451361580053344e-05 0.005198934115469456 4.3674510379787534e-05 nan nan nan nan nan nan nan nan 0.00021380065300036222 4.896770042250864e-05 0.00035149988252669573 5.047806189395487e-05 0.00025478447787463665 4.994344271835871e-05 0.00055532599799335 5.644576594932005e-05 0.0008563339943066239 4.6532917622243986e-05 0.0019635120406746864 5.117800537846051e-05 0.0012676125625148416 5.2999399485997856e-05 0.001762825297191739 5.26731091667898e-05 0.0018097483552992344 5.0835216825362295e-05 0.002076368546113372 6.523333286168054e-05 0.0021086407359689474 7.697978435317054e-05 0.0025431010872125626 6.957888399483636e-05 0.0016143430257216096 0.00013457679597195238 0.0022301161661744118 6.764585850760341e-05 0.0002241329348180443 1.173408509203e-05 0.00024272243899758905 1.8041246221400797e-05 0.001102442154660821 2.2301019271253608e-05 0.0014079553075134754 1.9941884602303617e-05 0.002149253385141492 3.8751328247599304e-05 0.003877877024933696 8.725805673748255e-05 0.003829821478575468 3.412548539927229e-05 0.03724206984043121 0.00018675652972888201 0.038613658398389816 0.00026670703664422035 nan nan
182737.0 3.68992 0.00022155429178383201 9.202969522448257e-06 0.0003087547665927559 1.9936485841753893e-05 0.0007792122778482735 1.0238419235975016e-05 0.0013583942782133818 1.3579344340541866e-05 0.0016622267430648208 1.372572296531871e-05 0.0018935285042971373 2.147154009435326e-05 0.0022012919653207064 3.891621236107312e-05 nan nan nan nan nan nan nan nan 0.0004380465252324939 4.549921504803933e-05 0.0005529103800654411 5.401651651482098e-05 0.0007049056584946811 3.950308746425435e-05 0.0006828854093328118 5.478900857269764e-05 0.0010637528030201793 3.726040813489817e-05 0.001076339278370142 5.829913425259292e-05 0.001180492341518402 5.2153380238451064e-05 0.0021264583338052034 5.4307969548972324e-05 0.0014395167818292975 5.496881567523815e-05 0.0014193380484357476 6.806483725085855e-05 0.0019274139776825905 7.547548011643812e-05 0.0017709089443087578 7.32497574063018e-05 0.0017100502736866474 0.00014159218699205667 0.0017411214066669345 5.2336235967231914e-05 0.0004728897474706173 1.2743158549710643e-05 0.0005757919861935079 1.6873371350811794e-05 0.0010080967331305146 2.477277121215593e-05 0.001315595582127571 2.0134122678427957e-05 0.00151817686855793 3.459776780800894e-05 0.0020795781165361404 7.623576675541699e-05 0.0016224758001044393 3.2974865462165326e-05 0.0025574450846761465 6.80070515954867e-05 0.0032180489506572485 0.00010726461914600804 nan nan
185060.0 3.613 1.288132079935167e-05 -1.288132079935167e-05 2.6593799702823162e-05 1.614797474758234e-05 5.556760879699141e-05 5.862002581125125e-06 0.00019527618132997304 8.326396709890105e-06 0.00029407136025838554 9.208876690536272e-06 0.00030874996446073055 1.5369480024673976e-05 0.0004114460025448352 2.9668950446648523e-05 nan nan nan nan nan nan nan nan 0.00017076673975680023 3.6327230191091076e-05 9.270359555557661e-07 3.973022830905393e-05 1.3562096683017444e-05 4.167219958617352e-05 8.109658665489405e-05 -8.109658665489405e-05 0.00013945090177003294 3.8384874642360955e-05 0.00013556609337683767 4.357854777481407e-05 0.00010305343312211335 5.7720950280781835e-05 0.0001856018352555111 4.373313277028501e-05 0.00017353899602312595 4.1633087676018476e-05 0.00026124698342755437 6.968367233639583e-05 0.00029308287776075304 6.811659113736823e-05 0.00015455578977707773 5.875945134903304e-05 0.00016247740131802857 -0.00016247740131802857 0.00020909286104142666 4.952417657477781e-05 2.3287160729523748e-05 1.1542114407347981e-05 1.950180194398854e-05 1.4002484022057615e-05 0.00014942066627554595 2.0845303879468702e-05 0.0002066974266199395 1.908388003357686e-05 0.0003296321665402502 3.211562943761237e-05 0.00025532481959089637 6.966312503209338e-05 0.00020500400569289923 2.8717966415570118e-05 0.00022265722509473562 5.7466404541628435e-05 0.00019680186233017594 8.509586768923327e-05 nan nan
186371.0 3.5 1.1933636869798647e-06 1.2067564057360869e-05 2.8403846954461187e-05 -2.8403846954461187e-05 1.6811291061458178e-05 7.515280231018551e-06 0.00012643726950045675 1.0528093298489694e-05 0.00030667721875943244 1.2056332707288675e-05 0.0004123361431993544 2.0675912310252897e-05 0.0005568391061387956 4.1481154767097905e-05 nan nan nan nan nan nan nan nan 7.91614584159106e-05 -7.91614584159106e-05 7.823472697054967e-05 -7.823472697054967e-05 6.955465505598113e-05 -6.955465505598113e-05 2.8893089620396495e-05 6.0339785704854876e-05 0.0002017909282585606 4.427991370903328e-05 0.0002610335941426456 6.207974365679547e-05 0.00022639340022578835 5.4270414693746716e-05 0.00010879862384172156 6.147813110146672e-05 0.00012213364243507385 5.8547931985231116e-05 0.00013717208639718592 8.02202703198418e-05 0.00014249356172513217 -0.00014249356172513217 0.0007227321621030569 7.864635699661449e-05 5.1471339247655123e-05 0.0001542780373711139 0.00039292543078772724 6.609649426536635e-05 5.6926292018033564e-05 1.434980640624417e-05 7.391122926492244e-05 1.933884050231427e-05 8.8298533228226e-05 2.6451634766999632e-05 0.0003594558220356703 2.3860589863033965e-05 0.00028332669171504676 4.11127221013885e-05 0.0004176812944933772 8.963402069639415e-05 0.00040576449828222394 3.5965109418611974e-05 0.002539084292948246 8.970223279902712e-05 0.0020603742450475693 7.542081584688276e-05 nan nan
187052.0 3.546 3.487189314910211e-05 1.274464011657983e-05 0.00010576940258033574 2.9320728572201915e-05 0.00010636349179549143 9.758409760252107e-06 2.138279342034366e-05 1.2329695891821757e-05 2.0960025722160935e-05 -2.0960025722160935e-05 3.6016419471707195e-05 -3.6016419471707195e-05 7.557249045930803e-05 -7.557249045930803e-05 nan nan nan nan nan nan nan nan 9.141964983427897e-05 -9.141964983427897e-05 0.00019683920254465193 7.132118480512872e-05 0.0007089530699886382 5.6428296375088394e-05 0.00043601557263173163 8.009226439753547e-05 0.0009290664456784725 5.5664459068793803e-05 0.0017551236087456346 7.984304829733446e-05 0.00015961435565259308 6.890327495057136e-05 0.0001036969042615965 -0.0001036969042615965 5.806970511912368e-05 7.611740875290707e-05 0.0011306983651593328 9.619024058338255e-05 0.0004269781638868153 0.00010706268949434161 0.0032651324290782213 9.971477993531153e-05 0.00028141215443611145 -0.00028141215443611145 0.0030339322984218597 7.095446926541626e-05 2.0263722035451792e-05 1.9743065422517247e-05 0.0009424177696928382 2.2303984223981388e-05 0.0013484836090356112 3.0916082323528826e-05 5.020110256737098e-05 3.073942571063526e-05 0.0002549092168919742 4.7893110604491085e-05 0.001087808283045888 0.00011301258200546727 0.0008841059752739966 4.419869219418615e-05 0.00044090949813835323 3.748330345842987e-05 0.0007438191678375006 3.4715132642304525e-05 nan nan
199257.0 3.732 1.120177603297634e-05 6.740952358086361e-06 8.498133865941782e-06 9.451722689846065e-06 5.525520828086883e-05 4.397121301735751e-06 0.00021136735449545085 6.485576705017593e-06 0.0002555479295551777 6.810063041484682e-06 0.00029190696659497917 1.1364960300852545e-05 0.0003010906802956015 2.1055229808553122e-05 0.00042344507528468966 4.0478757000528276e-05 0.0004061262297909707 5.100693670101464e-05 0.0003346909652464092 7.570290472358465e-05 0.000300349376630038 9.458100248593837e-05 4.01532270188909e-05 -4.01532270188909e-05 4.886662645731121e-05 2.940252306871116e-05 5.480153777170926e-05 2.631349525472615e-05 7.466592796845362e-05 3.240373916924e-05 7.633767381776124e-05 2.53638227150077e-05 0.00024377981026191264 3.0505085305776447e-05 0.00018928498320747167 3.4516262530814856e-05 7.112367893569171e-05 3.2429034035885707e-05 0.0001840658951550722 3.104459392488934e-05 0.00014957587700337172 3.7890444218646735e-05 0.0002653337433002889 4.35297260992229e-05 2.9766639272565953e-05 3.481779640424065e-05 0.00021591235417872667 8.42455483507365e-05 0.0001545550039736554 3.326599471620284e-05 2.2850123059470206e-05 7.5653633757610805e-06 2.1907082555117086e-05 1.4237130017136224e-05 4.1956347558880225e-05 3.070253296755254e-05 0.00018940420704893768 1.5059730685607065e-05 0.00028784136520698667 3.4976972528966144e-05 0.0003873199748340994 5.250739923212677e-05 0.00035443250089883804 2.4285782274091616e-05 0.0001395125436829403 6.208732520462945e-05 0.00014918725355528295 6.381005368893966e-05 0.0001361979520879686 1.770526978361886e-05
199627.0 3.748 6.010978722770233e-06 6.576633040822344e-06 4.005636219517328e-05 1.3992573258292396e-05 0.00012063857138855383 5.936866728006862e-06 0.0002804230316542089 8.446355423075147e-06 0.00045316555770114064 9.419598427484743e-06 0.0005312027642503381 1.5321469618356787e-05 0.0006207837723195553 2.914595097536221e-05 0.00042773596942424774 0.00013325188774615526 0.0009918342111632228 0.00020616747497115284 0.001062773517332971 0.00022983145026955754 0.0005687565426342189 0.00015024657477624714 3.9321286749327555e-05 -3.9321286749327555e-05 2.795223736029584e-05 2.833158941939473e-05 4.279342101654038e-05 -4.279342101654038e-05 5.550736022996716e-05 3.438119529164396e-05 0.00016023911302909255 2.5234961867681704e-05 0.00021784687123727053 3.033707253052853e-05 0.0002758355694822967 3.379269037395716e-05 0.00036503872252069414 3.409564305911772e-05 0.00032732513500377536 3.067163561354391e-05 0.0003479034057818353 4.643506326829083e-05 0.00047341958270408213 4.362385152489878e-05 0.00040206126868724823 4.088785863132216e-05 0.0004970586160197854 7.660560368094593e-05 0.0004198869864922017 3.640641807578504e-05 5.15637693752069e-05 8.220037670980673e-06 0.00019048505055252463 1.0238413779006805e-05 0.00014664030459243804 1.4012644896865822e-05 0.00026592545327730477 1.328439793724101e-05 0.00039372144965454936 2.2769212591811083e-05 0.00052935432177037 5.5058008001651615e-05 0.0005932100466452539 2.3230868464452215e-05 0.00018925008771475405 8.163610618794337e-05 0.00037069121026434004 0.00011364787496859208 nan nan
205800.0 3.725 9.631896318751387e-06 -9.631896318751387e-06 1.5738174624857493e-05 -1.5738174624857493e-05 6.2910134147387e-05 4.846780939260498e-06 0.0003491188690531999 7.936023393995129e-06 0.0005191910313442349 8.463684935122728e-06 0.000552289595361799 1.3114236935507506e-05 0.0006085900240577757 2.5407289285794832e-05 0.00038280777516774833 3.0464609153568745e-05 0.000577883271034807 3.658200512290932e-05 0.0006760499090887606 5.3549385484075174e-05 0.0014017501380294561 8.674359560245648e-05 4.423445352585986e-05 -4.423445352585986e-05 0.00012709501606877893 3.1739513360662386e-05 7.786035712342709e-05 2.7608573873294517e-05 9.400197450304404e-05 3.530439789756201e-05 0.0001178972379420884 2.6414218154968694e-05 0.00010569092410150915 4.0048209484666586e-05 0.0003297909861430526 3.421251312829554e-05 0.0004997635842300951 3.708338408614509e-05 0.0004325498011894524 3.7743200664408505e-05 0.00041031482396647334 4.6921559260226786e-05 0.0003988739917986095 4.855526640312746e-05 0.0004955526674166322 4.6921748435124755e-05 0.0003170141135342419 8.978151890914887e-05 0.00033274595625698566 4.151635948801413e-05 1.2314952982706018e-05 8.28844804345863e-06 1.609783066669479e-05 -1.609783066669479e-05 0.00018390812329016626 1.4274575732997619e-05 0.0003388188488315791 1.4047770491742995e-05 0.0004640973638743162 2.251199839520268e-05 0.0004508490383159369 5.295102164382115e-05 0.0005350418505258858 2.277435669384431e-05 0.0017485986463725567 6.243847019504756e-05 0.0020252172835171223 7.399168680422008e-05 0.000478470727102831 2.372638300585095e-05
