# id redshift cfht.megacam.u cfht.megacam.u_err cfht.megacam.u_1 cfht.megacam.u_1_err subaru.suprime.g subaru.suprime.g_err subaru.suprime.r subaru.suprime.r_err subaru.suprime.i subaru.suprime.i_err subaru.suprime.z subaru.suprime.z_err subaru.suprime.Y subaru.suprime.Y_err paranal.vircam.Y paranal.vircam.Y_err paranal.vircam.J paranal.vircam.J_err paranal.vircam.H paranal.vircam.H_err paranal.vircam.Ks paranal.vircam.Ks_err subaru.suprime.IB427 subaru.suprime.IB427_err subaru.suprime.IB464 subaru.suprime.IB464_err subaru.suprime.IB484 subaru.suprime.IB484_err subaru.suprime.IB505 subaru.suprime.IB505_err subaru.suprime.IB527 subaru.suprime.IB527_err subaru.suprime.IB574 subaru.suprime.IB574_err subaru.suprime.IB624 subaru.suprime.IB624_err subaru.suprime.IB679 subaru.suprime.IB679_err subaru.suprime.IB709 subaru.suprime.IB709_err subaru.suprime.IB738 subaru.suprime.IB738_err subaru.suprime.IB767 subaru.suprime.IB767_err subaru.suprime.IB827 subaru.suprime.IB827_err subaru.suprime.NB711 subaru.suprime.NB711_err subaru.suprime.NB816 subaru.suprime.NB816_err subaru.suprime.B subaru.suprime.B_err subaru.suprime.g+ subaru.suprime.g+_err subaru.suprime.V subaru.suprime.V_err subaru.suprime.r+ subaru.suprime.r+_err subaru.suprime.i+ subaru.suprime.i+_err subaru.suprime.z+ subaru.suprime.z+_err subaru.suprime.z++ subaru.suprime.z++_err spitzer.irac.I1 spitzer.irac.I1_err spitzer.irac.I2 spitzer.irac.I2_err hst.acs.wfc.F814W hst.acs.wfc.F814W_err
6648.0 3.28363 1.9324263121234253e-05 8.910825272323564e-06 6.707756256219e-05 1.1156648724863771e-05 0.0015452340012416244 1.3019459402130451e-05 0.0021427995525300503 1.8017344700638205e-05 0.002243906492367387 1.664271803747397e-05 0.0023173680528998375 2.5812794774537906e-05 0.002961595542728901 4.745559999719262e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.001856963150203228 0.00010363017645431682 0.0003447619965299964 3.755943907890469e-05 0.0010842873016372323 4.584526686812751e-05 0.001349267433397472 5.186398993828334e-05 0.0013489407720044255 5.0069138524122536e-05 nan nan 0.0015769953606650233 0.00017197750275954604 nan nan 0.005988799501210451 3.7959056498948485e-05 0.0061841802671551704 7.086577534209937e-05 nan nan
32620.0 3.13142 3.607286635087803e-05 8.019402230274864e-06 3.647804987849668e-05 9.174640581477433e-06 0.00032272812677547336 7.688653568038717e-06 0.0005130142089910805 1.1695267858158331e-05 0.0004337510035838932 1.1374154382792767e-05 0.0004829398822039366 1.8583696146379225e-05 0.0005937625537626445 3.869705687975511e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 8.655306010041386e-05 7.575233757961541e-05 0.00016536953626200557 3.345425648149103e-05 0.00019529269775375724 4.0554587030783296e-05 0.000496031017974019 4.5723074435954913e-05 0.0006777648231945932 3.9580347220180556e-05 nan nan 0.0009250178700312972 0.00013479162589646876 nan nan 0.0015941696474328637 2.2359512513503432e-05 0.0028839875012636185 2.9021071895840578e-05 nan nan
45885.0 3.15712 0.0021099215373396873 9.678706192062236e-06 0.0037005634512752295 1.5660836652386934e-05 0.012253930792212486 3.237292548874393e-05 0.014569379389286041 3.722382098203525e-05 0.019768930971622467 3.793912401306443e-05 0.020696420222520828 5.130657518748194e-05 0.02404079958796501 7.966365956235677e-05 nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan 0.02193930558860302 0.00012222735676914454 0.005390401463955641 4.294006430427544e-05 0.015433603897690773 5.320787749951705e-05 0.021239623427391052 5.9027865063399076e-05 0.014181108213961124 5.235771095613018e-05 nan nan 0.021155767142772675 0.00020914524793624878 0.025268249213695526 0.00021885651221964508 0.035852912813425064 0.0002126263570971787 0.04144567251205444 0.00019214252824895084 nan nan
66959.0 3.05278 0.004083387088030577 1.105352657759795e-05 0.0036326844710856676 1.143827921623597e-05 0.00691866734996438 2.4298858988913707e-05 0.008840333670377731 2.8707878300338052e-05 0.00991253275424242 2.6317329684388824e-05 0.00962880253791809 3.4796590625774115e-05 0.0105431592091918 5.3464071243070066e-05 nan nan nan nan nan nan nan nan nan nan nan nan 0.006734446156769991 7.076450128806755e-05 nan nan 0.005870535969734192 7.486185495508835e-05 nan nan 0.008599283173680305 0.00013168787700124085 0.0023696082644164562 0.00017700024181976914 nan nan 0.008447067812085152 0.00011830784205812961 0.009589909575879574 0.00016903867071960121 nan nan nan nan 0.00908703077584505 9.144435898633674e-05 0.004126594867557287 2.4577138901804574e-05 0.0058137415908277035 3.282027682871558e-05 0.007324147503823042 4.658209581975825e-05 0.007483040913939476 3.3691019780235365e-05 0.009335986338555813 0.00010367926734033972 0.00924457423388958 0.00012459044228307903 0.009212156757712364 6.490328087238595e-05 0.011199112981557846 0.000153392567881383 0.013688446022570133 0.0001238218101207167 nan nan
72047.0 3.03499 2.594701982161496e-05 6.93906895321561e-06 3.6169290979159996e-05 1.1471052857814357e-05 0.00021392363123595715 7.020754765107995e-06 0.0001843659847509116 9.661248441261705e-06 0.00018469791393727064 1.186964800581336e-05 0.00014258062583394349 1.9102299120277166e-05 0.00033647799864411354 4.255551175447181e-05 nan nan nan nan nan nan nan nan 0.00015384003927465528 5.0393948185956106e-05 0.0002536400279495865 -0.0002536400279495865 0.0006223155651241541 2.712320019782055e-05 0.00019144116959068924 5.436913124867715e-05 9.980650793295354e-05 2.565901741036214e-05 0.00047606098814867437 8.240312308771536e-05 0.0001943217939697206 4.5131208025850356e-05 0.000102230827906169 5.084474105387926e-05 0.0004411768459249288 9.611873974790797e-05 0.0002256078296341002 5.6769677030388266e-05 4.621169500751421e-05 5.775476529379375e-05 0.0002950224734377116 -0.0002950224734377116 0.00010393522825324908 0.00015865860041230917 0.00011531764903338626 3.58423640136607e-05 0.0001956790074473247 1.4604110219806898e-05 0.0002266356605105102 1.4778244803892449e-05 0.0001886680256575346 2.161224438168574e-05 0.00019483848882373422 1.6021418559830636e-05 0.00017576364916749299 4.237976099830121e-05 0.0001356553111691028 6.744008715031669e-05 9.962718468159437e-05 3.171461139572784e-05 0.0001007803512038663 -0.0001007803512038663 0.00014738118625245988 -0.00014738118625245988 nan nan
91655.0 3.21203 0.00023893284378573298 8.6489108070964e-06 0.0012591785052791238 1.3477008906193078e-05 0.0022067902609705925 1.4648442629550118e-05 0.0029325978830456734 1.7667367501417175e-05 0.0029638120904564857 1.631049053685274e-05 0.0028866413049399853 2.331375435460359e-05 0.0035164502914994955 3.926541467080824e-05 nan nan nan nan nan nan nan nan 0.002515436615794897 5.1763596275122836e-05 0.002432946115732193 5.808743662782945e-05 0.0031370320357382298 4.2897900129901245e-05 0.007264919113367796 6.895246770000085e-05 0.007890789769589901 3.8778045563958585e-05 0.004435732960700989 5.9307341871317476e-05 0.005743466783314943 4.9771075282478705e-05 0.0073157441802322865 5.943988435319625e-05 0.005285518243908882 6.0260041209403425e-05 0.006138230673968792 7.161462417570874e-05 0.0055987718515098095 0.00011710915714502335 0.006185353267937899 9.697984205558896e-05 0.004993977956473827 0.00016732550284359604 0.007384988944977522 5.6685879826545715e-05 0.0027832596097141504 1.4357556210597977e-05 0.0048902262933552265 1.636151864659041e-05 0.00743793323636055 2.324720480828546e-05 0.006518133915960789 2.092705290124286e-05 0.007477389648556709 4.246899698046036e-05 0.006875324063003063 8.370222349185497e-05 0.004633715376257896 4.273921513231471e-05 0.008741343393921852 0.00016095617320388556 0.012001674622297287 0.00014570457278750837 nan nan
95080.0 3.19564 5.8548848755890504e-05 7.216082849481609e-06 0.00010102524538524449 1.1491880286484957e-05 0.0010386111680418253 1.1751765669032466e-05 0.0012398450635373592 1.4777137948840391e-05 0.0012014785315841436 1.5569572497042827e-05 0.0011645561316981912 2.486639095877763e-05 0.001324071316048503 5.3242336434777826e-05 nan nan nan nan nan nan nan nan 0.00046184324310161173 4.247561810188927e-05 0.00014807909610681236 4.565700874081813e-05 0.0002637702855281532 3.3909487683558837e-05 0.0027609537355601788 5.004550621379167e-05 0.0006814275402575731 3.229100548196584e-05 0.0005050942418165505 4.832004560739733e-05 0.0007610776228830218 3.990783807239495e-05 0.0011791113065555692 4.112032547709532e-05 0.0006790703628212214 4.484504461288452e-05 0.0008896010112948716 5.114331725053489e-05 0.0008844966068863869 5.947615863988176e-05 0.0008256371947936714 6.282873800955713e-05 0.0005563488812185824 0.0001242283615283668 0.0008476210059598088 4.217509558657184e-05 0.00033337390050292015 1.0252630090690218e-05 0.0009368753526359797 1.2581778719322756e-05 0.0013112894957885146 1.6934782252064906e-05 0.0010273756925016642 1.512116887170123e-05 0.0011034634662792087 2.9691533200093545e-05 0.0011325273662805557 6.793823558837175e-05 0.0010456928284838796 2.8234779165359214e-05 0.003521083854138851 0.00015840762353036553 0.004332053940743208 0.00019158373470418155 nan nan
117802.0 3.4793 0.0008497803355567157 3.243946412112564e-05 0.0010054918238893151 5.1796232583001256e-05 0.002074585063382983 3.161503263982013e-05 0.0024718698114156723 4.708514825324528e-05 0.00235157273709774 5.909777610213496e-05 0.0027713333256542683 9.605081868357956e-05 0.001758331898599863 0.0002138194249710068 nan nan nan nan nan nan nan nan 0.0005140409339219332 0.00013153620238881558 0.0025079059414565563 0.00014419840590562671 0.0005416071508079767 0.0001234120427398011 0.002248054137453437 0.00016680937551427633 0.0005647280486300588 0.00012146829976700246 0.000765275617595762 0.00015986261132638901 0.0007123396499082446 0.00015242904191836715 0.0006008217460475862 0.00017309408576693386 0.0019260289845988154 0.00015236024046316743 0.0009911090601235628 0.00020011635206174105 0.000333773554302752 -0.000333773554302752 0.00030584001797251403 -0.00030584001797251403 0.0013426851946860552 0.0004020289343316108 0.0011949763866141438 0.00016943250375334173 0.001770749338902533 3.5368990211281925e-05 0.0026981772389262915 4.7166613512672484e-05 0.0010648443130776286 6.673936150036752e-05 0.002986951032653451 6.0527523601194844e-05 0.0027377528604120016 0.00010378396837040782 0.0023155382368713617 0.0002602000895421952 0.001244950108230114 0.00010638074309099466 0.0006204416858963668 8.685499051352963e-05 0.0012185792438685894 0.00014070220640860498 nan nan
129750.0 3.04504 0.00021142596960999072 1.1125111996079795e-05 0.0003551514237187803 1.642154347791802e-05 0.0010693505173549056 1.1490465112728998e-05 0.0012218725169077516 1.332667306996882e-05 0.0012177545577287674 1.3338766621018294e-05 0.001343602198176086 2.1031850337749347e-05 0.0013567284913733602 4.0926068322733045e-05 nan nan nan nan nan nan nan nan 0.0007828402449376881 4.742366581922397e-05 0.00092173065058887 5.236114884610288e-05 0.0017472280887886882 4.707132393377833e-05 0.0015258373459801078 6.252478488022462e-05 0.0013896329328417778 4.563184120343067e-05 0.0010611877078190446 5.752708966610953e-05 0.0013254809891805053 4.8214642447419465e-05 0.0019686920568346977 7.765695045236498e-05 0.001221899758093059 5.4657517466694117e-05 0.0012010707287117839 6.531152757816017e-05 0.0010074952151626348 6.333409692160785e-05 0.0011066560400649905 7.159283268265426e-05 0.001307070255279541 0.00014363335503730923 0.0012248047860339284 5.214050179347396e-05 0.0007740656146779656 1.2234806490596384e-05 0.0009928160579875112 1.5347206499427557e-05 0.0014562533469870687 2.3122069251257926e-05 0.0012105643982067704 1.9970604625996202e-05 0.0013376995921134949 3.66521198884584e-05 0.0015451139770448208 7.982947863638401e-05 0.0011346157407388091 3.312384433229454e-05 0.001291473861783743 7.923248631414026e-05 0.0016115923644974828 0.00010071384167531505 nan nan
136162.0 3.10556 0.00036080158315598965 1.1563630323507823e-05 0.0005069389007985592 1.2274506843823474e-05 0.0011629551881924272 1.2162736311438493e-05 0.001939319190569222 1.5863921362324618e-05 0.002360591199249029 1.581313699716702e-05 0.0024790854658931494 2.362614031881094e-05 0.0032009161077439785 4.2791674786712974e-05 nan nan nan nan nan nan nan nan 0.0010386445792391896 4.6093900891719386e-05 0.0009742185357026756 6.0925656725885347e-05 0.0009216886246576905 4.304832691559568e-05 0.002329086186364293 5.840284575242549e-05 0.0020217490382492542 4.217914829496294e-05 0.0014764873776584864 5.675726424669847e-05 0.002745839534327388 5.451203469419852e-05 0.003008366096764803 6.12989388173446e-05 0.002198119182139635 5.936851812293753e-05 0.002710196189582348 6.608500552829355e-05 0.0036585484631359577 7.651703344890848e-05 0.0020975570660084486 6.430850771721452e-05 0.002378866309300065 0.0001435533195035532 0.0027292943559587 5.288872489472851e-05 0.0007741462322883308 1.2699641047220211e-05 0.0011276128934696317 1.7533773643663153e-05 0.002040999010205269 2.1843574359081686e-05 0.0021936697885394096 2.0565194063237868e-05 0.002735704416409135 3.694574115797877e-05 0.003205671673640609 7.725504110567272e-05 0.0031090122647583485 3.45962071151007e-05 0.009258332662284374 8.323674410348758e-05 0.012146701104938984 0.00010140090307686478 nan nan
